company_id,company_name,ticker,CIK,sector_id,industry_id,country_id,exchange,market_cap,IPO_year
3523,SKYX Platforms Corp.,SKYX,1598981,3,91,1,NASDAQ,82340267.0,2022
3524,SILICON LABORATORIES INC.,SLAB,1038074,4,12,1,NASDAQ,3896517347.0,2000
3525,Slam Corp.,SLAM,1838162,2,6,1,NASDAQ,0.0,2021
3526,SCHLUMBERGER LIMITED/NV,SLB,87347,7,54,15,NYSE,70490910631.0,
3527,"U.S. SILICA HOLDINGS, INC.",SLCA,1524741,5,82,1,NYSE,1240811599.0,2012
3528,Solid Biosciences Inc.,SLDB,1707502,1,7,1,NASDAQ,339056755.0,2018
3529,"Solid Power, Inc.",SLDP,1844862,11,4,1,NASDAQ,309667022.0,2021
3530,"Super League Enterprise, Inc.",SLE,1621672,3,45,1,NASDAQ,8914539.0,2019
3531,SL GREEN REALTY CORP,SLG,1040971,6,3,1,NYSE,3279478048.0,1997
3532,SILGAN HOLDINGS INC,SLGN,849869,5,78,1,NYSE,5001237887.0,2022
3533,SLM Corp,SLM,1032033,2,10,1,NASDAQ,4825658759.0,
3534,"Stabilis Solutions, Inc.",SLNG,1043186,8,88,1,NASDAQ,76886203.0,
3535,"Soluna Holdings, Inc",SLNH,64463,2,10,1,NASDAQ,7217385.0,
3536,SOLENO THERAPEUTICS INC,SLNO,1484565,1,35,1,NASDAQ,1229931338.0,2014
3537,"Simulations Plus, Inc.",SLP,1023459,4,8,1,NASDAQ,893127192.0,
3538,"SelectQuote, Inc.",SLQT,1794783,2,43,1,NYSE,272081132.0,2020
3539,SLR Investment Corp.,SLRC,1418076,2,67,1,NASDAQ,846687920.0,2010
3540,"ACELYRIN, Inc.",SLRN,1962918,1,1,1,NASDAQ,417067812.0,2023
3541,"Salarius Pharmaceuticals, Inc.",SLRX,1615219,1,1,1,NASDAQ,2136076.0,2015
3542,"SELLAS Life Sciences Group, Inc.",SLS,1390478,1,1,1,NASDAQ,82150798.0,
3543,Sylvamo Corp,SLVM,1856485,12,110,1,NYSE,2599390585.0,2021
3544,SM Energy Co,SM,893538,7,13,1,NYSE,5884554094.0,
3545,SMARTSHEET INC,SMAR,1366561,4,8,1,NYSE,5260595620.0,2018
3546,"SOUTHERN MISSOURI BANCORP, INC.",SMBC,916907,2,37,1,NASDAQ,464904896.0,
3547,SMARTFINANCIAL INC.,SMBK,1038773,2,2,1,NYSE,352420635.0,
3548,"Super Micro Computer, Inc.",SMCI,1375365,4,99,1,NASDAQ,47959474475.0,2020
3549,"SMART FOR LIFE, INC.",SMFL,1851860,1,56,1,NASDAQ,460926.0,2023
3550,SCOTTS MIRACLE-GRO CO,SMG,825542,5,93,1,NYSE,3840904138.0,1992
3551,SEACOR Marine Holdings Inc.,SMHI,1690334,3,51,1,NYSE,344077898.0,2017
3552,SMITH MIDLAND CORP,SMID,924719,5,125,1,NASDAQ,193630521.0,
3553,"Summit Midstream Partners, LP",SMLP,1549922,8,42,1,NYSE,301950418.0,2012
3554,"Semler Scientific, Inc.",SMLR,1554859,1,35,1,NASDAQ,183581577.0,
3555,"SUMMIT FINANCIAL GROUP, INC.",SMMF,811808,2,2,1,NASDAQ,403068361.0,
3556,Summit Therapeutics Inc.,SMMT,1599298,1,1,1,NASDAQ,2708551111.0,2015
3557,"STANDARD MOTOR PRODUCTS, INC.",SMP,93389,3,26,1,NYSE,711481943.0,
3558,Simply Good Foods Co,SMPL,1702744,9,27,1,NASDAQ,3439620430.0,
3559,NUSCALE POWER Corp,SMR,1822966,5,18,1,NYSE,1419785013.0,2022
3560,"SmartRent, Inc.",SMRT,1837014,4,8,1,NYSE,481130569.0,
3561,"SMITH MICRO SOFTWARE, INC.",SMSI,948708,4,5,1,NASDAQ,22273531.0,1995
3562,SEMTECH CORP,SMTC,88941,4,12,1,NASDAQ,2309424984.0,
3563,Sanara MedTech Inc.,SMTI,714256,1,24,1,NASDAQ,278947742.0,
3564,"SolarMax Technology, Inc.",SMXT,1519472,3,77,1,NASDAQ,475098194.0,2024
3565,Snap-on Inc,SNA,91440,3,4,1,NYSE,14270911214.0,
3566,"Snail, Inc.",SNAL,1886894,4,5,1,NASDAQ,39328978.0,2022
3567,Snap Inc,SNAP,1564408,4,25,1,NYSE,24016688616.0,2017
3568,"STRYVE FOODS, INC.",SNAX,1691936,9,27,1,NASDAQ,4307178.0,2019
3569,Sleep Number Corp,SNBR,827187,3,47,1,NASDAQ,315349020.0,
3570,SYNCHRONOSS TECHNOLOGIES INC,SNCR,1131554,4,8,1,NASDAQ,67436425.0,2018
3571,"Sun Country Airlines Holdings, Inc.",SNCY,1743907,3,63,1,NASDAQ,727422164.0,2021
3572,"Smart Sand, Inc.",SND,1529628,5,82,1,NASDAQ,98920608.0,2016
3573,"SONIDA SENIOR LIVING, INC.",SNDA,1043000,1,79,1,NYSE,434152912.0,
3574,"Schneider National, Inc.",SNDR,1692063,5,76,1,NYSE,3757290083.0,2017
3575,Syndax Pharmaceuticals Inc,SNDX,1395937,1,1,1,NASDAQ,1789373135.0,2016
3576,"SenesTech, Inc.",SNES,1680378,5,93,1,NASDAQ,3747864.0,2016
3577,StoneX Group Inc.,SNEX,913760,2,30,1,NASDAQ,2257402786.0,
3578,SECURITY NATIONAL FINANCIAL CORP,SNFCA,318673,2,10,1,NASDAQ,154696154.0,
3579,"SOLIGENIX, INC.",SNGX,812796,1,1,1,NASDAQ,4367641.0,
3580,"Sonoma Pharmaceuticals, Inc.",SNOA,1367083,1,1,1,NASDAQ,2481582.0,2007
3581,Snowflake Inc.,SNOW,1640147,4,5,1,NYSE,52847046000.0,2020
3582,Snap One Holdings Corp.,SNPO,1856430,4,32,1,NASDAQ,808344766.0,2021
3583,SYNOPSYS INC,SNPS,883241,4,5,1,NASDAQ,82931902505.0,1992
3584,"Synaptogenix, Inc.",SNPX,1571934,1,1,1,NASDAQ,4916558.0,
3585,"Sensei Biotherapeutics, Inc.",SNSE,1829802,1,1,1,NASDAQ,25572400.0,2021
3586,"Senti Biosciences, Inc.",SNTI,1854270,1,7,1,NASDAQ,13268956.0,2021
3587,SYNOVUS FINANCIAL CORP,SNV,18349,2,2,1,NYSE,5394815089.0,
3588,TD SYNNEX CORP,SNX,1177394,4,8,1,NYSE,10294606959.0,2003
3589,SOUTHERN CO,SO,92122,8,31,1,NYSE,79873216423.0,
3590,"SOBR Safe, Inc.",SOBR,1425627,3,108,1,NASDAQ,5656110.0,
3591,Sable Offshore Corp.,SOC,1831481,7,13,,NYSE,637160789.0,2021
3592,"SoFi Technologies, Inc.",SOFI,1818874,2,10,1,NASDAQ,7686919222.0,
3593,Sotherly Hotels Inc.,SOHO,1301236,6,3,1,NASDAQ,26020270.0,
3594,"Solaris Oilfield Infrastructure, Inc.",SOI,1697500,5,18,1,NYSE,414626503.0,2017
3595,SONOCO PRODUCTS CO,SON,91767,3,78,1,NYSE,5545206386.0,
3596,Sonder Holdings Inc.,SOND,1819395,3,33,1,NASDAQ,51119090.0,2021
3597,SONIM TECHNOLOGIES INC,SONM,1178697,8,16,1,NASDAQ,21123454.0,2019
3598,"Sonnet BioTherapeutics Holdings, Inc.",SONN,1106838,1,1,1,NASDAQ,5433043.0,
3599,Sonos Inc,SONO,1314727,9,60,1,NASDAQ,2101615727.0,2018
3600,SOCIETY PASS INCORPORATED.,SOPA,1817511,3,11,1,NASDAQ,5396242.0,2021
3601,SONO TEK CORP,SOTK,806172,5,4,1,NASDAQ,69908715.0,
3602,"SOUNDHOUND AI, INC.",SOUN,1840856,4,5,1,NASDAQ,1202209149.0,
3603,SP Plus Corp,SP,1059262,3,105,1,NASDAQ,1012712917.0,2004
3604,"Spectrum Brands Holdings, Inc.",SPB,109177,11,4,1,NYSE,2499526425.0,
3605,"Virgin Galactic Holdings, Inc",SPCE,1706946,3,57,1,NYSE,355035512.0,2017
3606,Spectaire Holdings Inc.,SPEC,1844149,5,4,1,NASDAQ,9958817.0,2021
3607,"SOUTH PLAINS FINANCIAL, INC.",SPFI,1163668,2,2,1,NASDAQ,426103826.0,2019
3608,SIMON PROPERTY GROUP INC /DE/,SPG,1063761,6,3,1,NYSE,46394983064.0,
3609,"Sacks Parente Golf, Inc.",SPGC,1934245,3,59,1,NASDAQ,6087937.0,2023
3610,S&P Global Inc.,SPGI,64040,2,10,1,NYSE,130596498000.0,
3611,SUBURBAN PROPANE PARTNERS LP,SPH,1005210,3,29,1,NYSE,1260557029.0,1996
3612,Sphere Entertainment Co.,SPHR,1795250,3,45,1,NYSE,1397472502.0,2020
3613,"SPI Energy Co., Ltd.",SPI,1210618,4,12,3,NASDAQ,15333828.0,
3614,"Spire Global, Inc.",SPIR,1816017,3,16,1,NYSE,234023823.0,2020
3615,Spark I Acquisition Corp,SPKL,1884046,,,1,NASDAQ,0.0,2023
3616,STEEL PARTNERS HOLDINGS L.P.,SPLP,1452857,5,24,1,NYSE,761426962.0,
3617,SiriusPoint Ltd,SPNT,1576018,2,15,6,NYSE,2051156458.0,2013
3618,"Spok Holdings, Inc",SPOK,1289945,10,16,1,NASDAQ,319364747.0,
3619,"Spirit AeroSystems Holdings, Inc.",SPR,1364885,5,44,1,NYSE,3770576688.0,2006
3620,"SPRUCE BIOSCIENCES, INC.",SPRB,1683553,1,1,1,NASDAQ,28804412.0,2020
3621,"Spero Therapeutics, Inc.",SPRO,1701108,1,1,1,NASDAQ,78648943.0,2017
3622,SPRUCE POWER HOLDING CORP,SPRU,1772720,3,26,1,NYSE,79960495.0,2019
3623,"ARS Pharmaceuticals, Inc.",SPRY,1671858,1,1,1,NASDAQ,805787976.0,2020
3624,SPS COMMERCE INC,SPSC,1092699,4,5,1,NASDAQ,6616807088.0,2010
3625,"Sprout Social, Inc.",SPT,1517375,4,8,1,NASDAQ,2890697059.0,2019
3626,SpartanNash Co,SPTN,877422,3,95,1,NASDAQ,668476419.0,
3627,"SPORTSMAN'S WAREHOUSE HOLDINGS, INC.",SPWH,1132105,3,29,1,NASDAQ,124162520.0,2014
3628,SUNPOWER CORP,SPWR,867773,4,12,1,NASDAQ,348968565.0,2005
3629,"SPX Technologies, Inc.",SPXC,88205,5,4,1,NYSE,5552007947.0,
3630,"Block, Inc.",SQ,1512673,4,5,1,NYSE,45856814640.0,2015
3631,"Presidio Property Trust, Inc.",SQFT,1080657,6,3,1,NASDAQ,14028442.0,2020
3632,"Squarespace, Inc.",SQSP,1496963,4,5,1,NYSE,4852445654.0,2021
3633,SPIRE INC,SR,1126956,8,88,1,NYSE,3375980576.0,
3634,"SR Bancorp, Inc.",SRBK,1951276,2,37,1,NASDAQ,89374542.0,2023
3635,1ST SOURCE CORP,SRCE,34782,2,2,1,NASDAQ,1206398863.0,
3636,STERICYCLE INC,SRCL,861878,5,86,1,NASDAQ,4286782586.0,1996
3637,SURMODICS INC,SRDX,924717,1,9,1,NASDAQ,372556120.0,1998
3638,SEMPRA,SRE,1032208,8,42,1,NYSE,45084932009.0,
3639,SURF AIR MOBILITY INC.,SRFM,1936224,3,57,,NYSE,36670684.0,2023
3640,Seritage Growth Properties,SRG,1628063,2,21,1,NYSE,524370638.0,2015
3641,STONERIDGE INC,SRI,1043337,3,26,1,NYSE,434795966.0,1997
3642,"SRM Entertainment, Inc.",SRM,1956744,3,59,1,NASDAQ,14841630.0,2023
3643,"Sarepta Therapeutics, Inc.",SRPT,873303,1,1,1,NASDAQ,12085761146.0,
3644,Scholar Rock Holding Corp,SRRK,1727196,1,7,1,NASDAQ,1131397063.0,2018
3645,"Sensus Healthcare, Inc.",SRTS,1494891,1,9,1,NASDAQ,55904123.0,2016
3646,"Surrozen, Inc./DE",SRZN,1824893,1,7,1,NASDAQ,28724778.0,
3647,SouthState Corp,SSB,764038,2,2,1,NYSE,5943904669.0,
3648,"Southern States Bancshares, Inc.",SSBK,1689731,2,20,1,NASDAQ,215932310.0,2021
3649,"Simpson Manufacturing Co., Inc.",SSD,920371,3,4,1,NYSE,7372805939.0,
3650,Silver Spike Investment Corp.,SSIC,1843162,2,10,1,NASDAQ,69466882.0,2022
3651,"STRATA Skin Sciences, Inc.",SSKN,1051514,1,9,1,NASDAQ,18038843.0,2005
3652,SS&C Technologies Holdings Inc,SSNC,1402436,4,8,1,NASDAQ,15133714903.0,2010
3653,"SilverSun Technologies, Inc.",SSNT,1236275,4,8,1,NASDAQ,74099199.0,
3654,E.W. SCRIPPS Co,SSP,832428,5,71,1,NASDAQ,313820425.0,
3655,SSR MINING INC.,SSRM,921638,5,87,2,NASDAQ,1127722792.0,
3656,SURO CAPITAL CORP.,SSSS,1509470,2,10,1,NASDAQ,96849545.0,2011
3657,"System1, Inc.",SST,1805833,4,25,1,NYSE,155050112.0,2020
3658,"SOUNDTHINKING, INC.",SSTI,1351636,4,5,1,NASDAQ,174796103.0,2017
3659,"Shutterstock, Inc.",SSTK,1549346,4,8,1,NYSE,1505661462.0,2012
3660,Sensata Technologies Holding plc,ST,1477294,5,4,10,NYSE,5263436367.0,2010
3661,STAAR SURGICAL CO,STAA,718937,1,117,1,NASDAQ,2294741490.0,
3662,"Staffing 360 Solutions, Inc.",STAF,1499717,3,28,1,NASDAQ,1885060.0,
3663,"STAG Industrial, Inc.",STAG,1479094,6,3,1,NYSE,6267888322.0,2011
3664,S&T BANCORP INC,STBA,719220,2,2,1,NASDAQ,1184469648.0,
3665,STEWART INFORMATION SERVICES CORP,STC,94344,2,43,1,NYSE,1715136605.0,
3666,"Steel Connect, Inc.",STCN,914712,3,11,1,NASDAQ,76212791.0,
3667,STERIS plc,STE,1757898,1,24,1,NYSE,20148181737.0,
3668,"Stellar Bancorp, Inc.",STEL,1473844,2,2,1,NYSE,1198653826.0,
3669,"STEM, INC.",STEM,1758766,11,4,1,NYSE,288725725.0,2020
3670,StepStone Group Inc.,STEP,1796022,2,19,1,NASDAQ,4023792373.0,2020
3671,Sterling Check Corp.,STER,1645070,4,8,1,NASDAQ,1425257210.0,2021
3672,Stagwell Inc,STGW,876883,,,2,NASDAQ,1643557169.0,
3673,Star Holdings,STHO,1953366,6,21,1,NASDAQ,156105149.0,
3674,Solidion Technology Inc.,STI,1881551,11,4,1,NASDAQ,199870915.0,2022
3675,"Neuronetics, Inc.",STIM,1227636,1,9,1,NASDAQ,103848625.0,2018
3676,SunOpta Inc.,STKL,351834,5,66,2,NASDAQ,773712930.0,
3677,"ONE Group Hospitality, Inc.",STKS,1399520,3,17,1,NASDAQ,163111590.0,
3678,STEEL DYNAMICS INC,STLD,1022671,5,55,1,NASDAQ,21199041780.0,1996
3679,"Stoke Therapeutics, Inc.",STOK,1623526,1,1,1,NASDAQ,574629451.0,2019
3680,Sitio Royalties Corp.,STR,1949543,7,13,1,NYSE,3755382640.0,2022
3681,"Strategic Education, Inc.",STRA,1013934,6,22,1,NASDAQ,2954689145.0,1996
3682,"STERLING INFRASTRUCTURE, INC.",STRL,874238,5,44,1,NASDAQ,3274727350.0,
3683,STREAMLINE HEALTH SOLUTIONS INC.,STRM,1008586,4,8,1,NASDAQ,18884257.0,
3684,"SUTRO BIOPHARMA, INC.",STRO,1382101,1,7,1,NASDAQ,213551513.0,2018
3685,"STAR EQUITY HOLDINGS, INC.",STRR,707388,1,35,1,NASDAQ,14263382.0,2004
3686,STRATUS PROPERTIES INC,STRS,885508,6,34,1,NASDAQ,183566729.0,
3687,STRATTEC SECURITY CORP,STRT,933034,3,26,1,NASDAQ,93563872.0,
3688,Sharps Technology Inc.,STSS,1737995,1,9,1,NASDAQ,4467773.0,2022
3689,STATE STREET CORP,STT,93751,2,2,1,NYSE,22159638676.0,
3690,"Shattuck Labs, Inc.",STTK,1680367,1,1,1,NASDAQ,502757952.0,2020
3691,"STARWOOD PROPERTY TRUST, INC.",STWD,1465128,6,3,1,NYSE,6110830031.0,2009
3692,Seagate Technology Holdings plc,STX,1137789,4,64,9,NASDAQ,18026303123.0,2002
3693,"CONSTELLATION BRANDS, INC.",STZ,16918,9,48,1,NYSE,47581167714.0,
3694,SUN COMMUNITIES INC,SUI,912593,6,3,1,NYSE,14815002752.0,1993
3695,"Summit Materials, Inc.",SUM,1621563,5,82,1,NYSE,6970722520.0,2015
3696,Sunoco LP,SUN,1552275,7,75,1,NYSE,5711514673.0,2012
3697,SUPERIOR INDUSTRIES INTERNATIONAL INC,SUP,95552,3,26,1,NYSE,112927589.0,
3698,"SurgePays, Inc.",SURG,1392694,3,50,1,NASDAQ,65395809.0,
3699,Service Properties Trust,SVC,945394,6,3,1,NASDAQ,1031906161.0,
3700,Spring Valley Acquisition Corp. II,SVII,1843477,2,6,1,NASDAQ,0.0,2022
3701,Savara Inc,SVRA,1160308,1,1,1,NASDAQ,609233302.0,
3702,"Savers Value Village, Inc.",SVV,1883313,3,29,1,NYSE,2764163470.0,2023
3703,"Stran & Company, Inc.",SWAG,1872525,3,50,1,NASDAQ,21212355.0,2021
3704,"Shockwave Medical, Inc.",SWAV,1642545,1,9,1,NASDAQ,12340949280.0,2019
3705,"SMITH & WESSON BRANDS, INC.",SWBI,1092796,5,111,1,NASDAQ,781523044.0,
3706,SolarWinds Corp,SWI,1739942,4,5,1,NYSE,1853385668.0,2018
3707,"Latham Group, Inc.",SWIM,1833197,5,89,1,NASDAQ,351928740.0,2021
3708,"STANLEY BLACK & DECKER, INC.",SWK,93556,3,4,1,NYSE,13797583431.0,
3709,SWK Holdings Corp,SWKH,1089907,2,124,1,NASDAQ,216824841.0,
3710,"SKYWORKS SOLUTIONS, INC.",SWKS,4127,4,12,1,NASDAQ,16711560431.0,
3711,SOUTHWESTERN ENERGY CO,SWN,7332,7,13,1,NYSE,8492280131.0,
3712,"SpringWorks Therapeutics, Inc.",SWTX,1773427,1,7,1,NASDAQ,3359515053.0,2019
3713,"Southwest Gas Holdings, Inc.",SWX,1692115,8,13,1,NYSE,5369661825.0,
3714,"SunCoke Energy, Inc.",SXC,1514705,5,55,1,NYSE,885517214.0,2011
3715,STANDEX INTERNATIONAL CORP/DE/,SXI,310354,5,4,1,NYSE,2051362188.0,
3716,SENSIENT TECHNOLOGIES CORP,SXT,310142,5,14,1,NYSE,2979301606.0,
3717,"60 DEGREES PHARMACEUTICALS, INC.",SXTP,1946563,1,1,1,NASDAQ,2749169.0,2023
3718,"Stock Yards Bancorp, Inc.",SYBT,835324,2,2,1,NASDAQ,1353734656.0,
3719,"SYNLOGIC, INC.",SYBX,1527599,1,1,1,NASDAQ,21779847.0,2015
3720,Synchrony Financial,SYF,1601712,2,10,1,NYSE,18173703701.0,2014
3721,STRYKER CORP,SYK,310764,1,9,1,NYSE,127620413122.0,
3722,Symbotic Inc.,SYM,1837240,5,4,1,NASDAQ,23191998557.0,2021
3723,SYNAPTICS Inc,SYNA,817720,4,12,1,NASDAQ,3508240407.0,2002
3724,SYPRIS SOLUTIONS INC,SYPR,864240,5,4,1,NASDAQ,31366509.0,
3725,Syra Health Corp,SYRA,1922335,3,36,1,NASDAQ,6132798.0,2023
3726,"Spyre Therapeutics, Inc.",SYRE,1636282,1,1,1,NASDAQ,1213225580.0,2016
3727,"Syros Pharmaceuticals, Inc.",SYRS,1556263,1,1,1,NASDAQ,133327611.0,2016
3728,SYSCO CORP,SYY,96021,3,95,1,NYSE,38367738678.0,
3729,AT&T INC.,T,732717,10,16,1,NYSE,119809270238.0,
3730,TRANSACT TECHNOLOGIES INC,TACT,1017303,4,62,1,NASDAQ,48826903.0,1996
3731,TAITRON COMPONENTS INC,TAIT,942126,4,64,1,NASDAQ,19087141.0,1995
3732,"Talkspace, Inc.",TALK,1803901,1,39,1,NASDAQ,526979142.0,2020
3733,TALOS ENERGY INC.,TALO,1724965,7,13,1,NYSE,2211338402.0,2018
3734,MOLSON COORS BEVERAGE CO,TAP,24545,9,48,2,NYSE,12543336288.0,
3735,"Protara Therapeutics, Inc.",TARA,1359931,1,7,1,NASDAQ,33443973.0,2014
3736,"Tarsus Pharmaceuticals, Inc.",TARS,1819790,1,7,1,NASDAQ,1096373107.0,2020
3737,"TaskUs, Inc.",TASK,1829864,4,8,1,NASDAQ,1027649974.0,2021
3738,"CARROLS RESTAURANT GROUP, INC.",TAST,809248,3,17,1,NASDAQ,545727983.0,2006
3739,TAYLOR DEVICES INC,TAYD,96536,5,4,1,NASDAQ,160360154.0,
3740,"Bancorp, Inc.",TBBK,1295401,2,2,1,NASDAQ,1624668738.0,2004
3741,"TrueBlue, Inc.",TBI,768899,3,28,1,NYSE,329884044.0,
3742,Telesis Bio Inc.,TBIO,1850079,5,40,1,NASDAQ,9584886.0,2000
3743,Taboola.com Ltd.,TBLA,1840502,4,25,5,NASDAQ,1441000027.0,
3744,"Toughbuilt Industries, Inc",TBLT,1668370,3,4,1,NASDAQ,1397100.0,2018
3745,Trailblazer Merger Corp I,TBMC,1934945,2,6,1,NASDAQ,0.0,2023
3746,Territorial Bancorp Inc.,TBNK,1447051,2,20,1,NASDAQ,62404154.0,2009
3747,"Theravance Biopharma, Inc.",TBPH,1583107,1,1,7,NASDAQ,439262137.0,
3748,"TruBridge, Inc.",TBRG,1169445,4,8,1,NASDAQ,116642519.0,2002
3749,"TC Bancshares, Inc.",TCBC,1850398,2,20,1,NASDAQ,59026882.0,2021
3750,TEXAS CAPITAL BANCSHARES INC/TX,TCBI,1077428,2,2,1,NASDAQ,2697016173.0,2003
3751,TRICO BANCSHARES /,TCBK,356171,2,2,1,NASDAQ,1126125253.0,
3752,TC BioPharm (Holdings) plc,TCBP,1872812,1,7,4,NASDAQ,3712551.0,2022
3753,"Texas Community Bancshares, Inc.",TCBS,1849466,2,37,1,NASDAQ,45363547.0,2021
3754,"Third Coast Bancshares, Inc.",TCBX,1781730,2,37,1,NASDAQ,270781429.0,2021
3755,TRANSCONTINENTAL REALTY INVESTORS INC,TCI,733590,2,21,1,NYSE,250194591.0,
3756,TACTILE SYSTEMS TECHNOLOGY INC,TCMD,1027838,1,9,1,NASDAQ,337488351.0,2016
3757,Zalatoris Acquisition Corp.,TCOA,1846750,2,6,,NYSE,0.0,2022
3758,"Tracon Pharmaceuticals, Inc.",TCON,1394319,1,7,1,NASDAQ,4118157.0,2015
3759,BlackRock TCP Capital Corp.,TCPC,1370755,2,67,1,NASDAQ,582871694.0,2012
3760,"Alaunos Therapeutics, Inc.",TCRT,1107421,1,113,1,NASDAQ,21136472.0,
3761,"TScan Therapeutics, Inc.",TCRX,1783328,1,7,1,NASDAQ,350497675.0,2021
3762,"Container Store Group, Inc.",TCS,1411688,3,41,1,NYSE,44654503.0,2013
3763,TUCOWS INC /PA/,TCX,909494,4,8,2,NASDAQ,194986991.0,
3764,TERADATA CORP /DE/,TDC,816761,4,8,1,NYSE,3669058000.0,
3765,TransDigm Group INC,TDG,1260221,5,44,1,NYSE,70016623538.0,2006
3766,"Teladoc Health, Inc.",TDOC,1477449,1,39,1,NYSE,2173176948.0,2015
3767,TELEPHONE & DATA SYSTEMS INC /DE/,TDS,1051512,10,16,1,NYSE,1783140000.0,
3768,ThredUp Inc.,TDUP,1484778,3,41,1,NASDAQ,175215629.0,2021
3769,TIDEWATER INC,TDW,98222,3,51,1,NYSE,5003389405.0,2017
3770,TELEDYNE TECHNOLOGIES INC,TDY,1094285,5,4,1,NYSE,17749080634.0,
3771,Atlassian Corp,TEAM,1650372,4,5,22,NASDAQ,46550549901.0,2015
3772,BIO-TECHNE Corp,TECH,842023,1,7,1,NASDAQ,10069699341.0,
3773,"Tectonic Financial, Inc.",TECTP,1766526,2,2,1,NASDAQ,73761332.0,2019
3774,TE Connectivity Ltd.,TEL,1385157,4,64,11,NYSE,43296705967.0,
3775,"TELA Bio, Inc.",TELA,1561921,1,9,1,NASDAQ,109690698.0,2019
3776,"Telomir Pharmaceuticals, Inc.",TELO,1971532,1,1,1,NASDAQ,203271373.0,2024
3777,"Tenable Holdings, Inc.",TENB,1660280,4,5,1,NASDAQ,5432333603.0,2018
3778,TenX Keane Acquisition,TENK,1851484,2,6,1,NASDAQ,0.0,2022
3779,"TENAX THERAPEUTICS, INC.",TENX,34956,1,1,1,NASDAQ,6814693.0,
3780,"TERADYNE, INC",TER,97210,5,32,1,NASDAQ,17471089677.0,
3781,"Terns Pharmaceuticals, Inc.",TERN,1831363,1,1,1,NASDAQ,317439813.0,2021
3782,Technology & Telecommunication Acquisition Corp,TETE,1900679,2,6,12,NASDAQ,0.0,2022
3783,TEVA PHARMACEUTICAL INDUSTRIES LTD,TEVA,818686,1,1,5,NYSE,15482308292.0,
3784,TEREX CORP,TEX,97216,5,74,1,NYSE,3992530000.0,
3785,TRUIST FINANCIAL CORP,TFC,92230,2,2,1,NYSE,50939005634.0,
3786,"TFF Pharmaceuticals, Inc.",TFFP,1733413,1,1,1,NASDAQ,7359901.0,2019
3787,"Triumph Financial, Inc.",TFIN,1539638,2,2,1,NASDAQ,1658398479.0,2014
3788,"Terra Income Fund 6, LLC",TFSA,1577134,,,,NYSE,0.0,2021
3789,TFS Financial CORP,TFSL,1381668,2,20,1,NASDAQ,3424672419.0,2007
3790,TELEFLEX INC,TFX,96943,1,9,1,NYSE,9727045394.0,
3791,TREDEGAR CORP,TG,850429,5,18,1,NYSE,225865845.0,
3792,Target Global Acquisition I Corp.,TGAA,1847355,2,6,7,NASDAQ,0.0,2022
3793,"Transphorm, Inc.",TGAN,1715768,4,12,1,NASDAQ,307473635.0,
3794,TRIUMPH GROUP INC,TGI,1021162,5,69,1,NYSE,1049990571.0,1996
3795,TREASURE GLOBAL INC,TGL,1905956,3,11,1,NASDAQ,5100817.0,2022
3796,Tecnoglass Inc.,TGLS,1534675,5,65,23,NYSE,2610667129.0,2022
3797,TEGNA INC,TGNA,39899,5,71,1,NYSE,2384481644.0,
3798,TARGET CORP,TGT,27419,3,73,1,NYSE,76058844536.0,
3799,"TG THERAPEUTICS, INC.",TGTX,1001316,1,1,1,NASDAQ,2080047799.0,
3800,Target Hospitality Corp.,TH,1712189,3,33,1,NASDAQ,1117787170.0,2018
3801,"Tharimmune, Inc.",THAR,1861657,1,1,1,NASDAQ,4333114.0,2022
3802,TENET HEALTHCARE CORP,THC,70318,1,79,1,NYSE,9612519350.0,
3803,"Thunder Bridge Capital Partners IV, Inc.",THCP,1843993,5,60,1,NASDAQ,0.0,2021
3804,FIRST FINANCIAL CORP /IN/,THFF,714562,2,2,1,NASDAQ,435467468.0,
3805,"HANOVER INSURANCE GROUP, INC.",THG,944695,2,15,1,NYSE,4642043779.0,
3806,"ThermoGenesis Holdings, Inc.",THMO,811212,5,23,1,NASDAQ,5407890.0,
3807,THOR INDUSTRIES INC,THO,730263,5,34,1,NYSE,5363915982.0,
3808,"Thermon Group Holdings, Inc.",THR,1489096,7,4,1,NYSE,1073140047.0,2011
3809,"Third Harmonic Bio, Inc.",THRD,1923840,1,1,1,NASDAQ,440936941.0,2022
3810,GENTHERM Inc,THRM,903129,3,26,1,NASDAQ,1595820117.0,
3811,"Thryv Holdings, Inc.",THRY,1556739,3,50,1,NASDAQ,812495799.0,
3812,"TreeHouse Foods, Inc.",THS,1320695,9,27,1,NYSE,1938944000.0,
3813,"Instil Bio, Inc.",TIL,1789769,1,7,1,NASDAQ,68941478.0,2021
3814,INTERFACE INC,TILE,715787,3,47,1,NASDAQ,908517032.0,
3815,TIPTREE INC.,TIPT,1393726,2,15,1,NASDAQ,587076460.0,
3816,TEAM INC,TISI,318833,3,22,1,NYSE,29007871.0,
3817,Titan Machinery Inc.,TITN,1409171,3,29,1,NASDAQ,518667578.0,2007
3818,"Tivic Health Systems, Inc.",TIVC,1787740,1,35,1,NASDAQ,1524736.0,2021
3819,TJX COMPANIES INC /DE/,TJX,109198,3,38,1,NYSE,109173362980.0,
3820,"Alpha Teknova, Inc.",TKNO,1850902,1,53,1,NASDAQ,70624460.0,2021
